"Added Successfully";"Added Successfully"
"Edit Sponsor";"Edit Sponsor"
"Video Creation";"Video Creation"
"Please enter the address";"Please enter the address"
"not found";"not found"
"Create";"Create"
"cancel";"cancel"
" or ";" or "
"Deleted Successfully";"Deleted Successfully"
"{item:$subject} posted a new video:";"{item:$subject} posted a new video:"
"Please enter the zipcode/postal code";"Please enter the zipcode/postal code"
"Please enter the <b>Zip/Postal code</b> to search with <b>Mile(s) from Zip/Postal Code</b>";"Please enter the <b>Zip/Postal code</b> to search with <b>Mile(s) from Zip/Postal Code</b>"
"View more";"View more"
"There is no video found.";"There is no video found."
"More at";"More at"
"Liked";"Liked"
"You are allowed creating only %s event in the repeat chain.";"You are allowed creating only %s event in the repeat chain.";"You are allowed creating only %s events in the repeat chain."
"{item:$subject} posted a new video:";"{item:$subject} posted a new video:"
"Start time of the event must be less than the end repeat time";"Start time of the event must be less than the end repeat time"
"There were no events found matching your search criteria.";"There were no events found matching your search criteria."
"You have not led any events yet.";"You have not led any events yet."
"This event has 0 guests that match your search criteria.";"This event has 0 guests that match your search criteria."
"EVENT_FIELDS_VIEWS_SCRIPTS_ADMINFIELDS_DESCRIPTION":"Your members will be asked to provide some information about their event information when creating a new event. Create some event questions that allow them to describe their event in a way that relates to the theme of your community. To reorder the event questions, click on their names and drag them up or down."
"Current location...";"Current location..."
"Radius (mile)";"Radius (mile)"
"Enter a location";"Enter a location"
"Write Review";"Write Review"
"Submit";"Submit"
"Sent report successfully.";"Sent report successfully."
# -------- End Event -------

# -------- Start Club -------
"Delete Link?";"Delete Link?"
"Are you sure that you want to delete this link? It will not be recoverable after being deleted.";"Are you sure that you want to delete this link? It will not be recoverable after being deleted."
"Report Post";"Report Post"
"Report wrong post in a topic to admin";"Report wrong post in a topic to admin"
"group_activity_advgroup_event_create";"Event creation in group."
"group_activity_advgroup_link_new";"Add new link in group. Add new link in group."

"Group";"Group"
"Groups";"Groups"
"%s topic";"%s topic";"%s topics"
"View All Groups";"View All Groups"
"group";"group";"groups"
"%s group";"%s group";"%s groups"
"Tags (Keywords)";"Tags (Keywords)"
"This group has %s member.";"This group has %s member.";"This group has %s members."
"Choose the activity action types that you want to public on the group activity.";"Choose the activity action types that you want to public on the group activity."
"Public Activities";"Public Activities"
"Choose All Activities";"Choose All Activities"
"No links have been added in this group yet.";"No links have been added in this group yet."
"Currently, there are no members you can invite.";"Currently, there are no members you can invite."

"Currently, there are no friends that you can invite.";"Currently, there are no friends that you can invite."
"No albums have been uploaded to this group yet.";"No albums have been uploaded to this group yet."
"If the person you invited decide to join, he/she will be automatically added to your group.";"If the person you invited decide to join, he/she will be automatically added to your group.";"If the persons you invited decide to join, they will be automatically added to your group."
"Invitation Sent";"Invitation Sent";"Invitations Sent";

"You must be a member of group";"You must be a member of group"
"before you can join this group.";"before you can join this group."
"Parent Group";"Parent Group"

"Delete Group:";"Delete Group:"
"Create New Group";"Create New Group"
"Edit Group";"Edit Group"
"Delete Group";"Delete Group"
"Join Group";"Join Group"
"Leave Group";"Leave Group"
"Ignored";"Ignored"

"%s member";"%s member";"%s members"
"led by ";"led by "
"led by %1$s";"led by %1$s"
"%d member(s)";"%d member(s)"

"You have no friends you can invite.";"You have no friends you can invite."
"You are already a member of this group.";"You are already a member of this group."
"You must be a member of group.";"You must be a member of group."
"You have no users you can invite.";"You have no users you can invite."

"Delete the selected report(s)?";"Delete the selected report(s)?"
"Are you sure that you want to delete the %d report(s)? It will not be recoverable after being deleted.";"Are you sure that you want to delete the %d report(s)? It will not be recoverable after being deleted."
"Delete the selected report(s)?";"Delete the selected report(s)?"
"Please select a report to delete.";"Please select a report to delete."
"Go Back";"Go Back"

"Tip: %1$sClick here%2$s to create the first group!";"Tip: %1$sClick here%2$s to create the first group!"
"Tip: %1$sClick here%2$s to create a group or %3$sbrowse%2$s for groups to join!";"Tip: %1$sClick here%2$s to create a group or %3$sbrowse%2$s for groups to join!"

"Close";"Close"
"You have no friends you can invite.";"You have no friends you can invite."

"&#187; Photos";"&#187; Photos"
"Group Photos";"Group Photos"
"&#187;";"&#187;"
"Photos";"Photos"

"ADD TAG";"ADD TAG"
"Type a tag or select a name from the list.";"Type a tag or select a name from the list."

"Delete Report?";"Delete Report?"
"Are you sure that you want to delete this report? It will not be recoverable after being deleted.";"Are you sure that you want to delete this report? It will not be recoverable after being deleted."


"Photo";"Photo"
"of";"of"

"Next";"Next"
"Prev";"Prev"
"Tagged:";"Tagged:"
"Added";"Added"
"Add Tag";"Add Tag"

"Quote";"Quote"
"Edit";"Edit"
"Delete";"Delete"
"Share";"Share"
"Report";"Report"
"Make Profile Photo";"Make Profile Photo"

"%s total view";"%s total view";"%s total views"
"%s total member";"%s total member";"%s total members"
"Last updated %s";"Last updated %s"
"%s advgroup invite";"%s group invitation";"%s group invitations"

"This group has %s member waiting for approval or waiting for an invite response.";"This group has %s member waiting for approval or waiting for an invite response.";"This group has %s members waiting for approval or waiting for an invite response."

"&#187; Discussions";"&#187; Discussions"
"Discussions";"Discussions"
"Back to Group";"Back to Group"
"reply";"reply";"replies"

"What's New";"What's New"
"Last Post";"Last Post"

"Back to Topics";"Back to Topics"
"Post Reply";"Post Reply"
"Make Sticky";"Make Sticky"
"Remove Sticky";"Remove Sticky"
"Open";"Open"
"Rename";"Rename"
"This topic has been closed.";"This topic has been closed."

"Join Group";"Join Group"
"or";"or"
"ignore request";"ignore request"

"Post New Topic";"Post New Topic"
"View All";"View All"
"These settings affect all members in your community.";"These settings affect all members in your community."
"Groups Per Page";"Groups Per Page"
"How many groups will be shown per page? (Enter a number between 1 and 999)";"How many groups will be shown per page? (Enter a number between 1 and 999)"
"Maximum Poll Options";"Maximum Poll Options"
"Change Poll Vote?";"Change Poll Vote?"
"How many possible poll answers do you want to permit in a group? (Enter a number between 1 and 100)";"How many possible poll answers do you want to permit in a group? (Enter a number between 1 and 100)"
"Do you want to permit the group members to change their poll vote in their group?.";"Do you want to permit the group members to change their poll vote in their group?."
"Last Post";"Last Post"
"Yes, group members can change their vote.";"Yes, group members can change their vote."
"No, group members cannot change their vote.";"No, group members cannot change their vote."
"No topics have been posted in this group yet.";"No topics have been posted in this group yet."
"total views";"total views"
"total members";"total members"
"last updated";"last updated"

"Add Friend";"Add Friend"
"Remove Friend";"Remove Friend"
"Remove Member";"Remove Member"
"Approve Request";"Approve Request"
"Reject Request";"Reject Request"
"Cancel Invite";"Cancel Invite"
"Demote Officer";"Demote Officer"
"Make Officer";"Make Officer"

"Previous";"Previous"
"Next";"Next"
"Closed";"Closed"
"view";"view"
"delete";"delete"

"No photos have been uploaded to this group yet.";"No photos have been uploaded to this group yet."
"View All Photos";"View All Photos"
"Upload Photos";"Upload Photos"

"Your changes have been saved.";"Your changes have been saved."

"You are now a member of this group.";"You are now a member of this group."
"You have successfully left this group.";"You have successfully left this group."

"Group membership request sent";"Your group membership request has been sent."
"Group membership request cancelled.";"Your group membership request has been cancelled."

"Are you sure you want to leave this group? You will leave all it\'s sub-groups too.";"Are you sure you want to leave this group? You will leave all it\'s sub-groups too."
"Are you sure you want to remove this member from the group? It will remove this member from all it 's sub-groups too.";"Are you sure you want to remove this member from the group? It will remove this member from all it 's sub-groups too."
"Cannot add a non-member as an officer";"Cannot add a non-member as an officer"
"Cannot remove a non-member as an officer";"Cannot remove a non-member as an officer"

"Invalid Data";"Invalid Data"
"Invalid Method";"Invalid Method"

"You have accepted the invite to the group %s";"You have accepted the invite to the group %s"
"You have ignored the invite to the group %s";"You have ignored the invite to the group %s"

"Member Added BlackList";"This member has been successfully added to blacklist."
"Member Removed BlackList";"This member has been successfully removed from blacklist."
"Member Promoted";"This member has been successfully promoted."
"Member Demoted";"This member has been successfully demoted."
"Group member removed.";"This member has been successfully removed from the group."
"Members invited";"The selected members have been successfully invited."
"Group invite canceled.";"This invitation has been successfully canceled for this user."
"Can not invite a member of group";"Can not invite a member of group"

"Invite Member";"Invite Member"
"Are you sure you want to resend a invitation to this member?";"Are you sure you want to resend a invitation to this member?"

"The report will be sent to admin.";"The report will be sent to admin."

"Group request approved";"This member's group request has been approved."
"Member title changed";"This member's title has been successfully changed."

"Changes saved";"Your changes have been saved."
"Photo deleted";"The photo has been successfully deleted."

"Max file size limit exceeded (probably).";"Max file size limit exceeded (probably)."
"Invalid request method";"Invalid request method"
"No file";"No file"
"Invalid Upload";"Invalid Upload"
"An error occurred.";"An error occurred"

"Post deleted.";"The selected post has been deleted."
"This has been closed for posting.";"This topic is closed for posting."
"Topic renamed.";"The selected topic has been successfully renamed."
"Topic deleted.";"The selected topic has been deleted."

"All My Groups";"All My Groups"
"Only Groups I Lead";"Only Groups I Lead"
"Search:";"Search:"
"View:";"View:"

"Accept Group Invitation";"Accept Group Invitation"
"Would you like to follow this club?";"Would you like to follow this club?"
"Join Group";"Join Group"
"Cancel";"Cancel"

"Approve Group Membership Request";"Approve Group Membership Request"
"Would you like to approve the request for membership in this group?";"Would you like to approve the request for membership in this group?"
"Approve Request";"Approve Request"

"Cancel Group Membership Request";"Cancel Group Membership Request"
"Would you like to cancel your request for membership in this group?";"Would you like to cancel your request for membership in this group?"
"Cancel Request";"Cancel Request"

"Demote Member";"Demote Member"
"Are you sure you want to demote this member from officer?";"Are you sure you want to demote this member from officer?"

"Edit Member Title";"Edit Member Title"
"Enter a special title for this person.";"Enter a special title for this person."
"Title";"Title"
"Save Changes";"Save Changes"

"Follow Club";"Follow Club"
"Would you like to follow this club?";"Would you like to follow this club?"

"Leave Group";"Leave Group"
"Are you sure you want to leave this group?";"Are you sure you want to leave this group?"

"Report Group";"Report Group"
"Report wrong activities of group to admin";"Report wrong activities of group to admin"
